"PHL NO.";"OLD ACC. NO.";"GB NO.";"COLLECTING No.";"CULTIVAR/                VARIETY NAME/     PEDIGREE";"DIALECT";"SOURCE/ GROWER";"SCIENTIFIC NAME";"COUNT          COLL.";"PROV";"TOWN";"BARANGAY";"SITIO";"ACQ. DATE";"REMARKS";"LATITUDE";"LONGITUDE";"ALTITUDE";"COLL SOURCE";"GEN STAT";"SAM TYPE";"SAM MET";"MAT";"TOPO";"SITE";"SOIL TEX";"DRAIN";"SOIL COL";"STON"
"11258";"2412";"1528";"";"TINIGUIB x LAGKITAN";"";"IPB CORN BREED.";"Z. mays L. ";"PHL";"";"";"";"";"8311";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11260";"2414";"1530";"";"(MIX 1 x . GPO 1) x ETO BLANCO H.E. O2";"";"IPB CORN BREED.";"Z. mays L. ";"";"";"";"";"";"8311";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11261";"2415";"1531";"";"TUXPEÑO P.B. CONVERSION";"";"IPB CORN BREED.";"Z. mays L. ";"";"";"";"";"";"8311";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11262";"2416";"1532";"";"TUXPEÑO P.B. DROUGHT";"";"IPB CORN BREED.";"Z. mays L. ";"";"";"";"";"";"8311";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11263";"2417";"1533";"";"MABINEY WHITE NEGROS OCCIDENTAL ";"";"IPB CORN BREED.";"Z. mays L. ";"PHL";"";"";"";"";"8311";"LT PUR";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11264";"2418";"1534";"";"SULTAN KUDARAT TINIGUIB (NATIVE)";"";"IPB CORN BREED.";"Z. mays L. ";"PHL";"";"";"";"";"8311";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11265";"2419";"1535";"";"TIBOLI SULTAN KUDARAT (NATIVE)";"";"IPB CORN BREED.";"Z. mays L. ";"PHL";"";"";"";"";"8311";"LT PUR/WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11266";"2420";"1536";"";"TIBULI (PURPLE) (NATIVE)";"";"IPB CORN BREED.";"Z. mays L. ";"PHL";"";"";"";"";"8311";"PUR";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11267";"2421";"1537";"";"TIBULI (WHITE) (NATIVE)";"";"IPB CORN BREED.";"Z. mays L. ";"PHL";"";"";"";"";"8311";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11268";"2422";"1538";"";"R. SALES LAGKITAN (WHITE) (NATIVE)";"";"IPB CORN BREED.";"Z. mays L. ";"PHL";"";"";"";"";"8311";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11269";"2423";"1539";"";"R. SALES LAGKITAN (PURPLE) (NATIVE)";"";"IPB CORN BREED.";"Z. mays L. ";"PHL";"";"";"";"";"8311";"PUR";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11270";"2424";"1540";"";"J-54";"";"IPB CORN BREED.";"Z. mays L. ";"";"";"";"";"";"8311";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11271";"2425";"1541";"";"BOGOR DMR (C3)";"";"IPB CORN BREED.";"Z. mays L. ";"";"";"";"";"";"8311";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11272";"2426";"1542";"";"XANG 3 x XANG 3400-J-LF #1";"";"IPB CORN BREED.";"Z. mays L. ";"";"";"";"";"";"8311";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11273";"2427";"1543";"";"(JI x SATLI) F2";"";"IPB CORN BREED.";"Z. mays L. ";"";"";"";"";"";"8311";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11274";"2429";"1544";"";"AGAITI";"";"IPB CORN BREED.";"Z. mays L. ";"";"";"";"";"";"8311";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11275";"2431";"1545";"";"VL-16";"";"IPB CORN BREED.";"Z. mays L. ";"";"";"";"";"";"8311";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11276";"2432";"1546";"";"COMPOSITE #3";"";"IPB CORN BREED.";"Z. mays L. ";"";"";"";"";"";"8311";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11277";"2433";"1547";"";"THAI COMPOSITE 1 x PENJALINAN";"";"IPB CORN BREED.";"Z. mays L. ";"";"";"";"";"";"8311";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11278";"2434";"1548";"";"VL-1 x TAINAN DMR COMPOSITE 1 (F6)";"";"IPB CORN BREED.";"Z. mays L. ";"";"";"";"";"";"8311";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11279";"2435";"1549";"";"THAI COMP x MELTOK";"";"IPB CORN BREED.";"Z. mays L. ";"";"";"";"";"";"8311";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11280";"2436";"1550";"";"HP-68";"";"IPB CORN BREED.";"Z. mays L. ";"";"";"";"";"";"8311";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11281";"2437";"1551";"";"BOGOR #4";"";"IPB CORN BREED.";"Z. mays L. ";"";"";"";"";"";"8311";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11282";"2438";"1552";"";"THAI COMP 1 x INDONESIA EARLY COMP";"";"IPB CORN BREED.";"Z. mays L. ";"";"";"";"";"";"8311";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11283";"2439";"1553";"";"OPAQUE SYN B-14";"";"IPB CORN BREED.";"Z. mays L. ";"";"";"";"";"";"8311";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11284";"2441";"1554";"";"AKABAR (LATE)";"";"IPB CORN BREED.";"Z. mays L. ";"";"";"";"";"";"8311";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11285";"2443";"1555";"";"SYNTHETIC 551";"";"IPB CORN BREED.";"Z. mays L. ";"";"";"";"";"";"8311";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11286";"2444";"1556";"";"J-48";"";"IPB CORN BREED.";"Z. mays L. ";"";"";"";"";"";"8311";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11287";"2445";"1557";"";"VL-54";"";"IPB CORN BREED.";"Z. mays L. ";"";"";"";"";"";"8311";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11288";"2446";"1558";"";"";"";"";"Z. mays L. ";"";"";"";"";"";"8312";"PUR";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11289";"2447";"1559";"";"TINIGUIB (BISAYA)";"";"";"Z. mays L. ";"PHL";"SDN";"DEL CARMEN";"";"";"8310";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11290";"2448";"1560";"";"TONG LIAO HUANG MAYA (130)";"";"CHINESE ACA. AGRIC. SCI.  CHINA";"Z. mays L. ";"CHN";"";"BEIJING";"";"";"8405";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11291";"2449";"1561";"";"XIAO BA TANG (264)";"";"CHINESE ACA. AGRIC. SCI.  CHINA";"Z. mays L. ";"CHN";"";"BEIJING";"";"";"8405";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11292";"2450";"1562";"";"TENG TAI BAI MAYA (267)";"";"CHINESE ACA. AGRIC. SCI.  CHINA";"Z. mays L. ";"CHN";"";"BEIJING";"";"";"8405";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11295";"2453";"1565";"";"";"";"";"Z. mays L. ";"PHL";"MDR";"VICTORIA";"MERIT";"";"8406";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11296";"2454";"1566";"";"";"";"";"Z. mays L. ";"PHL";"MDR";"VICTORIA";"BALAWAN";"";"8406";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11297";"2455";"1567";"";"";"";"";"Z. mays L. ";"PHL";"MDO";"ABRA DE ILOG";"";"";"8406";"YLW/LT PUR";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11298";"2456";"1568";"";"";"";"";"Z. mays L. ";"PHL";"MDO";"MAMBURAO";"";"";"8406";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11299";"2457";"1569";"";"TINIGUIB (FROM LAUDE'S COLLECTION";"";"";"Z. mays L. ";"PHL";"SDS";"MARIHATAG";"ANDAP";"";"8411";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11300";"2458";"1570";"RMR-85-069";"";"";"";"Z. mays L. ";"PHL";"BTS";"TANAUAN";"";"";"8502";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11301";"2459";"1571";"RMR-85-083";"";"";"";"Z. mays L. ";"PHL";"BTS";" LIPA";"PAGULINGIN";"";"8502";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11302";"2460";"1572";"RMR-85-113";"";"";"";"Z. mays L. ";"PHL";"BTS";"BAUAN";"AS-IS";"";"8503";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11303";"2461";"1573";"RMR-85-114";"";"";"";"Z. mays L. ";"PHL";"BTS";"BAUAN";"AS-IS";"";"8503";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11305";"2467";"1575";"RMR/RAR-85-010";"";"";"";"Z. mays L. ";"PHL";"ZAM";"SAN MARCELINO";"";"";"8504";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11307";"2469";"1577";"RMR-85-026";"";"";"";"Z. mays L. ";"PHL";"PAN";"AGUILAR";"BAYABAS";"";"8505";"PUR";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11308";"2470";"1578";"RMR-85-032";"";"";"";"Z. mays L. ";"PHL";"PAN";"AGNO";"MAGSAYSAY";"";"8505";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11309";"2471";"1579";"RMR-85-085";"";"";"";"Z. mays L. ";"PHL";"ZAM";"BOTOLAN";"SANTIAGO";"";"8505";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11310";"2472";"1580";"RRM-85-009";"";"";"";"Z. mays L. ";"PHL";"SOR";" BACON";"SAN ROQUE";"";"8508";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11311";"2473";"1581";"";"";"";"";"Z. mays L. ";"PHL";"BTS";"TANAUAN";"";"";"8508";"LT PUR";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11312";"2474";"1582";"RMR/JEF-85-031";"";"";"";"Z. mays L. ";"PHL";"BTS";"IBAAN";"MATALA";"";"8511";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11313";"2475";"1583";"RMR/JEF-85-032";"";"";"";"Z. mays L. ";"PHL";"BTS";"IBAAN";"MATALA";"";"8511";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11314";"2476";"1584";"RMR/JEF-85-003";"";"";"";"Z. mays L. ";"PHL";"BTS";"BATANGAS CITY";"PAHARANG";"";"8511";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11315";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11316";"2480";"1586";"RMR/JEF-85-0014";"";"";"";"Z. mays L. ";"PHL";"BTS";"BATANGAS CITY";"TALUMPOK";"";"8511";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11317";"2489";"1587";"";"TFE 139";"";"IRRI";"Z. mays L. ";"MEX";"";"";"";"";"8604";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11318";"2490";"1588";"";"LA MOLINA 8131";"";"IRRI";"Z. mays L. ";"MEX";"";"";"";"";"8604";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11319";"2494";"1589";"";"MALANG COMP";"";"IRRI";"Z. mays L. ";"IND";"";"";"";"";"8604";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11320";"2495";"1590";"";"RAMJUNA";"";"IRRI";"Z. mays L. ";"IND";"";"";"";"";"8604";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11321";"2496";"1591";"";"ARUM 2";"";"IRRI";"Z. mays L. ";"NPL";"";"";"";"";"8604";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11322";"2498";"1592";"";"TROPICAL YELLOW FLINT";"";"IRRI";"Z. mays L. ";"MEX";"";"";"";"";"8604";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11323";"2500";"1593";"";"XC #1C- MU-82-B";"";"IRRI";"Z. mays L. ";"MEX";"";"";"";"";"8604";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11324";"2501";"1594";"";"CHONG MING 101";"";"PROC";"Z. mays L. ";"CHN";"";"";"";"";"8608";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11325";"2502";"1595";"";"CHONG MING 102";"";"PROC";"Z. mays L. ";"CHN";"";"";"";"";"8608";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11325-B";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11326";"2503";"1596";"";"CHONG MING 103";"";"PROC";"Z. mays L. ";"CHN";"";"";"";"";"8608";"WHT/LT PUR";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11327";"2504";"1597";"RMR-86-028";"MALAGKIT";"";"";"Z. mays L. ";"PHL";"ALB";" GUINOBATAN";"MASARAWAG";"";"8608";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11328";"2506";"1598";"RMR-86-034";"MALAGKIT";"";"";"Z. mays L. ";"PHL";"ALB";"OAS";"BALUGO";"";"8608";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11329";"2507";"1599";"RMR-86-059";"";"";"";"Z. mays L. ";"PHL";"CMS";" PILI";"CURRY, MT. ISAROG";"";"8608";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11330";"2508";"1600";"RMR-86-060";"";"";"";"Z. mays L. ";"PHL";"ALB";" OAS";"BALUGO";"";"8608";"LT PUR/YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11331";"2509";"1601";"RMR-86-075";"";"";"";"Z. mays L. ";"PHL";"ALB";"GUINOBATAN";"INASEAN";"";"8608";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11332";"2510";"1602";"JEF-86-004";"TINIGUIB";"";"";"Z. mays L. ";"PHL";"LEY";"ABUYOG";"ODIONGAN";"";"8610";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11333";"2511";"1603";"JEF-86-008";"MIMIS";"";"";"Z. mays L. ";"PHL";"LEY";"ABUYOG";"ODIONGAN";"";"8610";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11334";"2512";"1604";"JEF-86-094";"";"";"";"Z. mays L. ";"PHL";"LEY";"ORMOC";"DAGHAGA";"";"8610";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11335";"2513";"1605";"JEF-86-096";"KATORSA";"";"";"Z. mays L. ";"PHL";"LEY";"ORMOC";"GAAS";"";"8610";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11336";"2514";"1606";"JEF-86-098";"MIMIS";"";"";"Z. mays L. ";"PHL";"LEY";" ORMOC";"KANANGA";"";"8610";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11337";"2515";"1607";"JEF-86-099";"TAKURO";"";"";"Z. mays L. ";"PHL";"LEY";"ORMOC";"KANANGA";"";"8610";"WHT/LT PUR";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11338";"2516";"1608";"JEF-86-106";"KALINPOS";"";"";"Z. mays L. ";"PHL";"LEY";"ORMOC";"GAAS";"";"8610";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11339";"2517";"1609";"RAR-87-020A";"";"";"";"Z. mays L. ";"PHL";"CAG";"IGUIG";"STA.ROSA";"";"8703";"LT PUR/WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11340";"2518";"1610";"RAR-87-010";"";"";"";"Z. mays L. ";"PHL";"IFU";"LAMOT";"NAYON";"";"8703";"WHT/LT PUR";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11341";"2519";"1611";"RAR-87-009";"";"";"";"Z. mays L. ";"PHL";"IFU";"LAMOT";"NAYON";"";"8703";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11342";"2520";"1612";"RAR-87-008";"";"";"";"Z. mays L. ";"PHL";"IFU";"LAMOT";"NAYON";"";"8703";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11343";"2521";"1613";"RAR-87-007";"";"";"";"Z. mays L. ";"PHL";"IFU";"LAMOT";"NAYON";"";"8703";"YLW/LT PUR";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11344";"2522";"1614";"RAR-87-006";"";"";"";"Z. mays L. ";"PHL";"IFU";"LAMOT";"NAYON";"";"8703";"WHT/LT PUR";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11345";"2523";"1615";"RAR-87-005";"";"";"";"Z. mays L. ";"PHL";"IFU";"LAMOT";"NAYON";"";"8703";"YLW/LT PUR";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11346";"2524";"1616";"RAR-87-004";"";"";"";"Z. mays L. ";"PHL";"IFU";"LAMOT";"NAYON";"";"8703";"YLW/LT PUR";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11347";"2525";"1617";"RAR-87-020B";"";"";"";"Z. mays L. ";"PHL";"CAG";"IGUIG";"STA.ROSA";"";"8703";"WHT/LT PUR";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11348";"2526";"1618";"";"";"";"";"Z. mays L. ";"PHL";"CMS";" BUHI";"SAN VICENTE";"";"8708";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11349";"2527";"1619";"";"";"";"";"Z. mays L. ";"PHL";"MSO";"CAGAYAN DE ORO CITY";"";"";"8710";"LT PUR/WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11350";"2528";"1620";"";"";"";"";"Z. mays L. ";"PHL";"CEB";"OCANA CARCAR";"BAKSIHI";"";"8710";"YLW";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11351";"2529";"1621";"";"";"";"";"Z. mays L. ";"PHL";"CEB";"OCANA CARCAR";"BAKSIHI";"";"8710";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11352";"2530";"1622";"";"";"";"";"Z. mays L. ";"PHL";"CEB";"LILOAN";"TAYOD";"";"8710";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11353";"2531";"1623";"";"";"";"";"Z. mays L. ";"PHL";"CEB";"LILOAN";"TAYOD";"";"8710";"PUR";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11353-B";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11354";"2532";"1624";"";"";"";"";"Z. mays L. ";"PHL";"CEB";"LILOAN";"TAYOD";"";"8710";"PUR";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11355";"2533";"1625";"";"";"";"";"Z. mays L. ";"PHL";"CEB";"LILOAN";"TAYOD";"";"8710";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11356";"2534";"1626";"";"TINIGUIB";"";"";"Z. mays L. ";"PHL";"CEB";"MANDAUE";"";"";"8710";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11357";"2535";"1627";"";"";"";"";"Z. mays L. ";"PHL";"BGS";"TANAUAN";"JANOPOL";"";"8803";"LT YLW/LT PUR";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11358";"2536";"1628";"";"";"";"";"Z. mays L. ";"PHL";"BGS";"TANAUAN";"JANOPOL";"";"8803";"LT YLW/LT PUR";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11359";"2538";"1629";"";"TAKURO (HIBUNAWAN) VISCA 8821-N";"";"";"Z. mays L. ";"PHL";"LEY";"BAYBAY";"";"";"8901";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11360";"2540";"1630";"";"RED BATUAN VISCA 8866";"";"";"Z. mays L. ";"PHL";"LEY";"BAYBAY";"";"";"8901";"PUR";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11361";"2541";"1631";"";"TINIGUIB (BUKIDNON) VISCA 8762-N";"";"";"Z. mays L. ";"PHL";"LEY";"BAYBAY";"";"";"8901";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11362";"2542";"1632";"";"TINIGUIB (ABUYOG) VISCA 8822-N";"";"";"Z. mays L. ";"PHL";"LEY";"BAYBAY";"";"";"8901";"WHT";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"11363";"2543";"1633";"";"";"";"";"Z. mays L. ";"PHL";"NGO";"BURGOS";"";"";"8902";"YLW/LT PUR";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12336";"";"51332";"";"PHL INBRED #23";"";"NSF";"Z. mays L. ";"PHL";"L;AG";"LOS BAÑOS";"";"";"9804";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"12337";"";"51333";"";"PHL INBRED #17";"";"NSF";"Z. mays L. ";"PHL";"LAG";"LOS BAÑOS";"";"";"9804";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20737";"628";"52921";"";"BRITISH VIRGIN ISLANDS 116";"";"CIMMYT";"Z. mays L. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20738";"644";"52922";"";"CUBA 76";"";"CIMMYT";"Z. mays L. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20739";"721";"52923";"";"EL SALVADOR 62";"";"CIMMYT";"Z. mays L. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20740";"1194";"52924";"";"A 654 X A 554 LOZZO";"";"UPLB";"Z. mays L. ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20741";"1232";"52925";"";"14-0069 C-5";"";"UPLB";"Z. mays L. ";"JPN";"";"TOKYO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20742";"1652";"52926";"";"T 157 A";"";"";"Z. mays L. ";"USA";"TN";"KNOXVILLE";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"20743";"1798";"52927";"MM-81-074";"";"";"";"Z. mays L. ";"PHL";"PAL";"BROKES-       POINT";"LINAO";"";"8104";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25624";"";"52932";"CORN CSC-IPB";"NOT FOR DISTRIBUTION";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25625";"";"52934";"CORN CSC-IPB";"NOT FOR DISTRIBUTION";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25626";"";"52935";"CORN CSC-IPB";"NOT FOR DISTRIBUTION";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25627";"";"52936";"CORN CSC-IPB";"NOT FOR DISTRIBUTION";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25628";"";"52937";"CORN CSC-IPB";"NOT FOR DISTRIBUTION";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25629";"";"52938";"CORN CSC-IPB";"NOT FOR DISTRIBUTION";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25630";"";"52939";"CORN CSC-IPB";"NOT FOR DISTRIBUTION";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25631";"";"52940";"CORN CSC-IPB";"NOT FOR DISTRIBUTION";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25632";"";"52941";"CORN CSC-IPB";"NOT FOR DISTRIBUTION";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25633";"";"52942";"CORN CSC-IPB";"NOT FOR DISTRIBUTION";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25634";"";"52943";"CORN CSC-IPB";"NOT FOR DISTRIBUTION";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25635";"";"52944";"CORN CSC-IPB";"NOT FOR DISTRIBUTION";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25636";"";"52945";"CORN CSC-IPB";"NOT FOR DISTRIBUTION";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25637";"";"52946";"CORN CSC-IPB";"NOT FOR DISTRIBUTION";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25639";"";"52948";"CORN CSC-IPB";"NOT FOR DISTRIBUTION";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25640";"";"53001";"CORN CSC-IPB";"NOT FOR DISTRIBUTION";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25641";"";"52950";"CORN CSC-IPB";"NOT FOR DISTRIBUTION";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25642";"";"52951";"CORN CSC-IPB";"NOT FOR DISTRIBUTION";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25643";"";"52952";"CORN CSC-IPB";"NOT FOR DISTRIBUTION";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25644";"";"52953";"CORN CSC-IPB";"NOT FOR DISTRIBUTION";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25645";"";"52954";"CORN CSC-IPB";"NOT FOR DISTRIBUTION";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25646";"";"52955";"CORN CSC-IPB";"NOT FOR DISTRIBUTION";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25647";"";"52956";"CORN CSC-IPB";"NOT FOR DISTRIBUTION";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25648";"";"52957";"CORN CSC-IPB";"NOT FOR DISTRIBUTION";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25649";"";"52958";"CORN CSC-IPB";"NOT FOR DISTRIBUTION";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25650";"";"52959";"CORN CSC-IPB";"NOT FOR DISTRIBUTION";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25652";"";"52961";"CORN CSC-IPB";"NOT FOR DISTRIBUTION";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"25653";"";"52962";"CORN CSC-IPB";"NOT FOR DISTRIBUTION";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
